年份,生源地,科类,批次,院校名称,专业名称,专业备注,最低分,最低位次,最高分,平均分
2023,上海,综合,本科批,宁波诺丁汉大学,电气类,电气类（中外合作办学）（含土木工程）（中外合作办学、材料成型及控制工程）（中外合作办学、工业设计）（中外合作办学、电气工程及其自动化）（中外合作办学、建筑环境与能源应用工程）（中外合作办学、航空航天工程）（中外合作办学6个专业）（中外合作办学）,543,9179.0,0,544
2023,上海,综合,本科批,上海大学,金融学类,金融学（办学点在嘉定校区；（中外合作办学）（中澳合作））（中外合作办学）,543,9179.0,0,546
2023,上海,综合,本科批,河海大学,水利类,港口航道与海岸工程（大一、大三、大四在南京相应校区，大二在常州校区）,543,9179.0,0,543
2023,上海,综合,本科批,宁波诺丁汉大学,政治学类,国际事务与国际关系（中外合作办学）（含国际学、国际学与法语/德语/西班牙语日语/汉语2个方向。外语单科成绩不低于115分）（中外合作办学）,543,9179.0,0,543
2023,上海,综合,本科批,江南大学,计算机类,物联网工程,543,9179.0,0,543
2023,上海,综合,本科批,兰州大学,材料类,材料类（含材料物理、材料化学、功能材料、新能源材料与器件专业）,543,9179.0,0,546
2023,上海,综合,本科批,西交利物浦大学,生物科学类,生物科学类（中外合作办学）（含生物科学）（中外合作办学、生物信息学）（中外合作办学、环境科学）（中外合作办学、药学）（中外合作办学、生物制药）（中外合作办学、应用统计学）（中外合作办学专业）（中外合作办学）,543,9179.0,0,546
2023,上海,综合,本科批,暨南大学,管理科学与工程类,信息管理与信息系统（语种:不限在番禺校区）,543,9179.0,0,543
2023,上海,综合,本科批,河海大学,机械类,机械工程（大一在南京相应校区，大二起在常州校区）,543,9179.0,0,544
2023,上海,综合,本科批,北京林业大学,计算机类,计算机类,543,9179.0,0,543
2023,上海,综合,本科批,北京林业大学,电子信息类,电子信息科学与技术,543,9179.0,0,543
2023,上海,综合,本科批,东华大学,经济管理试验班,经济管理试验班（含市场营销、财务管理、会计学、旅游管理、工商管理专业。其中市场营销为国家级一流本科专业）,543,9179.0,0,546
2023,上海,综合,本科批,河海大学,计算机类,智能科学与技术（大一在南京相应校区，大二起在常州校区）,543,9179.0,0,544
2023,上海,综合,本科批,武汉理工大学,机械类,机械类（车辆方向。含车辆工程、能源与动力工程）（车辆、汽车服务工程、储能科学与工程专业）,543,9179.0,0,544
2023,上海,综合,本科批,武汉理工大学,土木类,土木类（含土木工程、建筑环境与能源应用工程、给排水科学与工程、工程管理专业）,543,9179.0,0,544
2023,上海,综合,本科批,东华大学,纺织类,服装设计与工程（办学点延安路校区；（“双一流”学科、国家级一流本科专业、国家级特色专业））,543,9179.0,0,546
2023,上海,综合,本科批,南京师范大学,教育学类,小学教育（师范）,543,9179.0,0,551
2023,上海,综合,本科批,暨南大学,电子信息类,光电信息科学与工程（语种:不限在石牌校区）,543,9179.0,0,543
2023,上海,综合,本科批,河海大学,海洋工程类,船舶与海洋工程（大一、大三、大四在南京相应校区，大二在常州校区）,543,9179.0,0,543
2023,上海,综合,本科批,东华大学,化学类,化学类（办学点在松江校区；（含轻化工程、应用化学专业。该大类所含专业均为国家级一流本科专业，轻化工程为国家级特色专业））,544,8940.0,0,545
2023,上海,综合,本科批,宁波诺丁汉大学,工商管理类,国际商务（中外合作办学）（含国际商务管理、国际商务经济学、国际商务与国际传播学、国际商务与法语/德语/西班牙语/日语/汉语4个方向。外语单科成绩不低于115分）（中外合作办学）,544,8940.0,0,544
2023,上海,综合,本科批,东北大学秦皇岛分校,材料类,材料类（含材料成型及控制工程、材料科学与工程、冶金工程、资源勘查工程、环境工程专业）,544,8940.0,0,544
2023,上海,综合,本科批,陕西师范大学,中国语言文学类,中国语言文学类（含汉语言文学）（师范、秘书学、汉语言文学）（拔尖基地班专业）,544,8940.0,0,546
2023,上海,综合,本科批,西南交通大学,机械类,智能制造工程（在学校成都东部）（国际校区正式启用前，该专业过渡办学点在成都犀浦校区）,544,8940.0,0,544
2023,上海,综合,本科批,宁波诺丁汉大学,经济学类,经济学（中外合作办学）（外语单科成绩不低于）（中外合作办学）,544,8940.0,0,550
2023,上海,综合,本科批,上海大学,经济学类,经济学类（办学点在宝山校区；（含经济学、金融学、国际经济与贸易、工商管理、会计学、财务管理、人力资源管理、档案学、信息资源管理、物流管理专业。该专业代表经济管理类。按类招生，第一学年末进行专业分流））,544,8940.0,0,550
2023,上海,综合,本科批,暨南大学,电气类,电气工程及其自动化（语种:不限在珠海校区）,544,8940.0,0,544
2023,上海,综合,本科批,河海大学,自动化类,机器人工程（大一在南京相应校区，大二起在常州校区）,544,8940.0,0,544
2023,上海,综合,本科批,河海大学,电气类,电气工程及其自动化（大一、大三、大四在南京相应校区，大二在常州校区）,544,8940.0,0,553
2023,上海,综合,本科批,上海大学,土木类,土木工程（办学点在宝山校区；（中外合作办学）（中葡合作））（中外合作办学）,544,8940.0,0,544
2023,上海,综合,本科批,上海大学,机械类,机械工程（办学点在宝山校区；（中外合作办学）（中法合作。无色盲））（中外合作办学）,544,8940.0,0,545
2023,上海,综合,本科批,上海大学,管理科学与工程类,信息管理与信息系统（办学点在嘉定校区；（中外合作办学）（中澳合作））（中外合作办学）,544,8940.0,0,545
2023,上海,综合,本科批,武汉理工大学,自动化类,自动化类（含电气工程及其自动化、自动化、机器人工程专业）,544,8940.0,0,545
2023,上海,综合,本科批,华中师范大学,社会学类,社会学类（含社会工作、社会学专业）,544,8940.0,0,545
2023,上海,综合,本科批,南京邮电大学,计算机类,网络工程,544,8940.0,0,545
2023,上海,综合,本科批,大连理工大学盘锦校区,经济学类,经济学类（经济与商务实验班。含电子商务、经济学专业。非英语语种考生慎报。全色盲者不取）,544,8940.0,0,547
2023,上海,综合,本科批,深圳大学,法学类,法学,544,8940.0,0,544
2023,上海,综合,本科批,西交利物浦大学,化学类,化学类（中外合作办学）（应用化学）（中外合作办学专业）（中外合作办学）,544,8940.0,0,544
2023,上海,综合,本科批,武汉理工大学,管理科学与工程类,管理科学与工程类（大数据管理与安全科学方向。含安全工程、应急管理、大数据管理与应用专业）,545,8712.0,0,545
2023,上海,综合,本科批,上海大学,电气类,电气工程及其自动化（办学点在宝山校区；（中外合作办学）（中葡合作））（中外合作办学）,545,8712.0,0,547
2023,上海,综合,本科批,西南交通大学,电气类,电气工程及其自动化,545,8712.0,0,545
2023,上海,综合,本科批,上海大学,电子信息类,信息工程（办学点在宝山校区；（中外合作办学）（中法合作。无色盲））（中外合作办学）,545,8712.0,0,547
2023,上海,综合,本科批,武汉理工大学,数学类,数学类（含光电信息科学与工程、电子信息科学与技术、信息与计算科学、统计学、工程力学专业）,545,8712.0,0,548
2023,上海,综合,本科批,华中师范大学,教育学类,教育学类（含教育学、学前教育、融合教育专业）,545,8712.0,0,550
2023,上海,综合,本科批,华东理工大学,公共管理类,公共管理类（含社会学、社会工作、公共事业管理、行政管理、劳动与社会保障专业。依托上海市重点学科社会学，培养与理工交融的复合型人才。社会学、社会工作、公共事业管理、行政管理入选国家一流本科专业建设点，社会工作入选国家特色专业）,545,8712.0,0,547
2023,上海,综合,本科批,中国海洋大学,数学类,数学与应用数学（中外合作办学）（中外合作办学）,545,8712.0,0,550
2023,上海,综合,本科批,华东理工大学,外国语言文学类,外国语言文学类（外语语种为英语、日语、德语。含英语、德语、日语专业。口吃、听力障碍（两耳听力均在3米以内，或一耳听力在5米另一耳全聋者不取。英语入选国家一流本科专业建设点））,545,8712.0,0,547
2023,上海,综合,本科批,华东政法大学,政治学类,政治学与行政学,545,8712.0,0,547
2023,上海,综合,本科批,东华大学,机械类,工业设计（办学点在松江校区；（国家级一流本科专业））,545,8712.0,0,546
2023,上海,综合,本科批,东华大学,管理科学与工程类,管理科学与工程类（办学点在延安路校区；（含信息管理与信息系统、电子商务、供应链管理专业。其中信息管理与信息系统、电子商务为国家级一流本科专业，信息管理与信息系统为国家级特色专业））,545,8712.0,0,547
2023,上海,综合,本科批,南京邮电大学,电子信息类,光电信息科学与工程,545,8712.0,0,545
2023,上海,综合,本科批,东北大学秦皇岛分校,仪器类,仪器类（光电信息科学与工程专业）,545,8712.0,0,545
2023,上海,综合,本科批,东北大学秦皇岛分校,机械类,机械类（含机械工程、车辆工程专业）,545,8712.0,0,545
2023,上海,综合,本科批,东北大学秦皇岛分校,数学类,数学与应用数学（中外合作办学）（合作院校为新西兰奥克兰大学，“3+1”中新双学位培养模式）（中外合作办学）,545,8712.0,0,548
2023,上海,综合,本科批,宁波诺丁汉大学,数学类,数学与应用数学（中外合作办学）（中外合作办学）,545,8712.0,0,546
2023,上海,综合,本科批,华北电力大学,工商管理类,工商管理类（含会计学、财务管理、工商管理、人力资源管理、市场营销专业）,545,8712.0,0,545
2023,上海,综合,本科批,深圳大学,计算机类,计算机科学与技术,545,8712.0,0,547
2023,上海,综合,本科批,深圳大学,电子信息类,电子信息工程,545,8712.0,0,545
2023,上海,综合,本科批,深圳大学,建筑类,建筑学（卓越班。无色盲）,545,8712.0,0,545
2023,上海,综合,本科批,东华大学,物理学类,物理学类（办学点在松江校区；（光电与能源新技术方向。含应用物理学、光电信息科学与工程专业。其中应用物理学为国家级特色专业））,545,8712.0,0,546
